ad_window_id,window_name,ad_tab_id,tab_name,tablevel,tab_seq,whereclause,orderbyclause,filterclause,hqlwhereclause,hqlorderbyclause,hqlfilterclause,tablename,entity_classname,entity_alias,entity_javapackage,ad_field_id,field_name,isdisplayed,isreadonly,displaylogic,displaylogic_server,displaylogicgrid,field_seq,columnname,ad_reference_id,ismandatory,isupdateable,defaultvalue,fieldlength,valuemin,valuemax,ad_val_rule_id,readonlylogic,reference_name,callout_class
169,Goods Shipment,257,Header,0,10,"M_InOut.MovementType IN ('C-', 'C+') and M_InOut.isLogistic = 'N'",,,"e.movementType IN ('C-', 'C+') and e.logistic = 'N' and e.documentType.return=false",,,M_InOut,ShipmentInOut,,org.openbravo.model.materialmgmt.transaction,1B7051BA2DCD439D99C45352F8A0B5CB,Is netting shipment,Y,Y,,,,260,Isnettingshipment,20,N,Y,N,1,,,,,YesNo,
169,Goods Shipment,257,Header,0,10,"M_InOut.MovementType IN ('C-', 'C+') and M_InOut.isLogistic = 'N'",,,"e.movementType IN ('C-', 'C+') and e.logistic = 'N' and e.documentType.return=false",,,M_InOut,ShipmentInOut,,org.openbravo.model.materialmgmt.transaction,1BD4001158D544A5BCFA8116AA83DCC4,CRM Reference,Y,Y,@BPartner_ExtRef@!'',,,270,Bpartner_Extref,10,N,Y,,256,,,,,String,
169,Goods Shipment,257,Header,0,10,"M_InOut.MovementType IN ('C-', 'C+') and M_InOut.isLogistic = 'N'",,,"e.movementType IN ('C-', 'C+') and e.logistic = 'N' and e.documentType.return=false",,,M_InOut,ShipmentInOut,,org.openbravo.model.materialmgmt.transaction,3222,Order Date,N,Y,,,,270,DateOrdered,15,N,N,,10,,,,,Date,
169,Goods Shipment,257,Header,0,10,"M_InOut.MovementType IN ('C-', 'C+') and M_InOut.isLogistic = 'N'",,,"e.movementType IN ('C-', 'C+') and e.logistic = 'N' and e.documentType.return=false",,,M_InOut,ShipmentInOut,,org.openbravo.model.materialmgmt.transaction,6541,Sales Representative,N,N,,,,271,SalesRep_ID,18,N,Y,,22,,,6F75AF1B05464DD894033D50AEC67310,@Processed@='Y',Table,
169,Goods Shipment,257,Header,0,10,"M_InOut.MovementType IN ('C-', 'C+') and M_InOut.isLogistic = 'N'",,,"e.movementType IN ('C-', 'C+') and e.logistic = 'N' and e.documentType.return=false",,,M_InOut,ShipmentInOut,,org.openbravo.model.materialmgmt.transaction,4242,Create Lines From,Y,N,@Processed@='N',,,272,CreateFrom,28,N,Y,,1,,,,,Button,
169,Goods Shipment,257,Header,0,10,"M_InOut.MovementType IN ('C-', 'C+') and M_InOut.isLogistic = 'N'",,,"e.movementType IN ('C-', 'C+') and e.logistic = 'N' and e.documentType.return=false",,,M_InOut,ShipmentInOut,,org.openbravo.model.materialmgmt.transaction,B04327AC6B644FCBA9AA805EB59D572F,Process Shipment Java,Y,N,@DocStatus@!'CL'&@DocStatus@!'VO',,,273,Process_Goods_Java,28,N,Y,CO,60,,,,,Button,
169,Goods Shipment,257,Header,0,10,"M_InOut.MovementType IN ('C-', 'C+') and M_InOut.isLogistic = 'N'",,,"e.movementType IN ('C-', 'C+') and e.logistic = 'N' and e.documentType.return=false",,,M_InOut,ShipmentInOut,,org.openbravo.model.materialmgmt.transaction,3281,Process Shipment,N,N,@DocStatus@!'CL'&@DocStatus@!'VO',,,273,DocAction,28,Y,Y,CO,60,,,,,Button,
169,Goods Shipment,257,Header,0,10,"M_InOut.MovementType IN ('C-', 'C+') and M_InOut.isLogistic = 'N'",,,"e.movementType IN ('C-', 'C+') and e.logistic = 'N' and e.documentType.return=false",,,M_InOut,ShipmentInOut,,org.openbravo.model.materialmgmt.transaction,5143,Posted,Y,N,@Processed@='Y' & @#ShowAcct@='Y',,,274,Posted,28,Y,Y,N,60,,,,,Button,
169,Goods Shipment,257,Header,0,10,"M_InOut.MovementType IN ('C-', 'C+') and M_InOut.isLogistic = 'N'",,,"e.movementType IN ('C-', 'C+') and e.logistic = 'N' and e.documentType.return=false",,,M_InOut,ShipmentInOut,,org.openbravo.model.materialmgmt.transaction,2936,Delivery Terms,N,N,@MovementType@='C-',,,278,DeliveryRule,17,Y,Y,A,60,,,,@Processed@='Y',List,
169,Goods Shipment,257,Header,0,10,"M_InOut.MovementType IN ('C-', 'C+') and M_InOut.isLogistic = 'N'",,,"e.movementType IN ('C-', 'C+') and e.logistic = 'N' and e.documentType.return=false",,,M_InOut,ShipmentInOut,,org.openbravo.model.materialmgmt.transaction,2937,Delivery Method,N,N,@MovementType@='C-',,,279,DeliveryViaRule,17,Y,Y,P,60,,,,@Processed@='Y',List,
169,Goods Shipment,257,Header,0,10,"M_InOut.MovementType IN ('C-', 'C+') and M_InOut.isLogistic = 'N'",,,"e.movementType IN ('C-', 'C+') and e.logistic = 'N' and e.documentType.return=false",,,M_InOut,ShipmentInOut,,org.openbravo.model.materialmgmt.transaction,2939,Freight Amount,N,N,@FreightCostRule@='F' | @FreightCostRule@='C',,,280,FreightAmt,12,N,Y,0,22,,,,,Amount,
169,Goods Shipment,257,Header,0,10,"M_InOut.MovementType IN ('C-', 'C+') and M_InOut.isLogistic = 'N'",,,"e.movementType IN ('C-', 'C+') and e.logistic = 'N' and e.documentType.return=false",,,M_InOut,ShipmentInOut,,org.openbravo.model.materialmgmt.transaction,2940,Freight Cost Rule,N,N,,,,281,FreightCostRule,17,Y,Y,I,60,,,,,List,
169,Goods Shipment,257,Header,0,10,"M_InOut.MovementType IN ('C-', 'C+') and M_InOut.isLogistic = 'N'",,,"e.movementType IN ('C-', 'C+') and e.logistic = 'N' and e.documentType.return=false",,,M_InOut,ShipmentInOut,,org.openbravo.model.materialmgmt.transaction,2943,Shipping Company,N,N,@DeliveryViaRule@='S' | @FreightCostRule@='C',,,282,M_Shipper_ID,19,N,Y,,22,,,,@Processed@='Y',TableDir,
169,Goods Shipment,257,Header,0,10,"M_InOut.MovementType IN ('C-', 'C+') and M_InOut.isLogistic = 'N'",,,"e.movementType IN ('C-', 'C+') and e.logistic = 'N' and e.documentType.return=false",,,M_InOut,ShipmentInOut,,org.openbravo.model.materialmgmt.transaction,2946,Priority,N,N,,,,283,PriorityRule,17,Y,Y,5,60,,,,@Processed@='Y',List,
169,Goods Shipment,257,Header,0,10,"M_InOut.MovementType IN ('C-', 'C+') and M_InOut.isLogistic = 'N'",,,"e.movementType IN ('C-', 'C+') and e.logistic = 'N' and e.documentType.return=false",,,M_InOut,ShipmentInOut,,org.openbravo.model.materialmgmt.transaction,6877,Pick Date,N,N,,,,290,PickDate,16,N,Y,,19,,,,@Processed@='Y',DateTime,
169,Goods Shipment,257,Header,0,10,"M_InOut.MovementType IN ('C-', 'C+') and M_InOut.isLogistic = 'N'",,,"e.movementType IN ('C-', 'C+') and e.logistic = 'N' and e.documentType.return=false",,,M_InOut,ShipmentInOut,,org.openbravo.model.materialmgmt.transaction,6878,Tracking No,N,N,@DeliveryViaRule@='S',,,300,TrackingNo,10,N,Y,,60,,,,,String,
169,Goods Shipment,257,Header,0,10,"M_InOut.MovementType IN ('C-', 'C+') and M_InOut.isLogistic = 'N'",,,"e.movementType IN ('C-', 'C+') and e.logistic = 'N' and e.documentType.return=false",,,M_InOut,ShipmentInOut,,org.openbravo.model.materialmgmt.transaction,6879,Number of Packages,N,N,,,,304,NoPackages,11,N,Y,,10,,,,,Integer,
169,Goods Shipment,257,Header,0,10,"M_InOut.MovementType IN ('C-', 'C+') and M_InOut.isLogistic = 'N'",,,"e.movementType IN ('C-', 'C+') and e.logistic = 'N' and e.documentType.return=false",,,M_InOut,ShipmentInOut,,org.openbravo.model.materialmgmt.transaction,2707,Movement Type,N,Y,,,,308,MovementType,17,Y,N,,60,,,,,List,
169,Goods Shipment,257,Header,0,10,"M_InOut.MovementType IN ('C-', 'C+') and M_InOut.isLogistic = 'N'",,,"e.movementType IN ('C-', 'C+') and e.logistic = 'N' and e.documentType.return=false",,,M_InOut,ShipmentInOut,,org.openbravo.model.materialmgmt.transaction,2930,Charge,N,N,,,,312,C_Charge_ID,18,N,Y,,22,,,,@Processed@='Y',Table,
169,Goods Shipment,257,Header,0,10,"M_InOut.MovementType IN ('C-', 'C+') and M_InOut.isLogistic = 'N'",,,"e.movementType IN ('C-', 'C+') and e.logistic = 'N' and e.documentType.return=false",,,M_InOut,ShipmentInOut,,org.openbravo.model.materialmgmt.transaction,2933,Charge Amount,N,N,,,,316,ChargeAmt,12,N,Y,0,22,,,,@Processed@='Y',Amount,
169,Goods Shipment,257,Header,0,10,"M_InOut.MovementType IN ('C-', 'C+') and M_InOut.isLogistic = 'N'",,,"e.movementType IN ('C-', 'C+') and e.logistic = 'N' and e.documentType.return=false",,,M_InOut,ShipmentInOut,,org.openbravo.model.materialmgmt.transaction,6880,Ship Date,N,N,@DeliveryViaRule@='S',,,320,ShipDate,16,N,Y,,19,,,,@Processed@='Y',DateTime,
169,Goods Shipment,257,Header,0,10,"M_InOut.MovementType IN ('C-', 'C+') and M_InOut.isLogistic = 'N'",,,"e.movementType IN ('C-', 'C+') and e.logistic = 'N' and e.documentType.return=false",,,M_InOut,ShipmentInOut,,org.openbravo.model.materialmgmt.transaction,7829,Activity,N,N,@$Element_AY@='Y',,,350,C_Activity_ID,19,N,Y,,22,,,,@Posted@='Y',TableDir,
169,Goods Shipment,257,Header,0,10,"M_InOut.MovementType IN ('C-', 'C+') and M_InOut.isLogistic = 'N'",,,"e.movementType IN ('C-', 'C+') and e.logistic = 'N' and e.documentType.return=false",,,M_InOut,ShipmentInOut,,org.openbravo.model.materialmgmt.transaction,7830,Sales Campaign,N,N,@$Element_MC@='Y',,,360,C_Campaign_ID,19,N,Y,,22,,,,@Posted@='Y',TableDir,
169,Goods Shipment,257,Header,0,10,"M_InOut.MovementType IN ('C-', 'C+') and M_InOut.isLogistic = 'N'",,,"e.movementType IN ('C-', 'C+') and e.logistic = 'N' and e.documentType.return=false",,,M_InOut,ShipmentInOut,,org.openbravo.model.materialmgmt.transaction,7832,Trx Organization,N,N,@$Element_OT@='Y',,,380,AD_OrgTrx_ID,18,N,Y,,22,,,,@Processed@='Y',Table,
169,Goods Shipment,257,Header,0,10,"M_InOut.MovementType IN ('C-', 'C+') and M_InOut.isLogistic = 'N'",,,"e.movementType IN ('C-', 'C+') and e.logistic = 'N' and e.documentType.return=false",,,M_InOut,ShipmentInOut,,org.openbravo.model.materialmgmt.transaction,803281,Freight Category,N,N,@FreightCostRule@='F' | @FreightCostRule@='C',,,390,M_FreightCategory_ID,19,N,Y,,12,,,,,TableDir,
169,Goods Shipment,257,Header,0,10,"M_InOut.MovementType IN ('C-', 'C+') and M_InOut.isLogistic = 'N'",,,"e.movementType IN ('C-', 'C+') and e.logistic = 'N' and e.documentType.return=false",,,M_InOut,ShipmentInOut,,org.openbravo.model.materialmgmt.transaction,803282,Calculate Freight Amount,N,N,@FreightCostRule@='F' | @FreightCostRule@='C',,,400,Calculate_Freight,28,N,Y,,1,,,,,Button,
169,Goods Shipment,257,Header,0,10,"M_InOut.MovementType IN ('C-', 'C+') and M_InOut.isLogistic = 'N'",,,"e.movementType IN ('C-', 'C+') and e.logistic = 'N' and e.documentType.return=false",,,M_InOut,ShipmentInOut,,org.openbravo.model.materialmgmt.transaction,F0363F8EA42311DD993B001B388C05F0,Freight Currency,N,N,@FreightCostRule@='F' | @FreightCostRule@='C',,,410,Freight_Currency_ID,18,N,Y,,22,,,,,Table,
169,Goods Shipment,257,Header,0,10,"M_InOut.MovementType IN ('C-', 'C+') and M_InOut.isLogistic = 'N'",,,"e.movementType IN ('C-', 'C+') and e.logistic = 'N' and e.documentType.return=false",,,M_InOut,ShipmentInOut,,org.openbravo.model.materialmgmt.transaction,EA53D6CAE34F40758980090D0CAA4A8A,Invoice Status,N,N,,,,420,InvoiceStatus,11,N,N,,4,,,,,Integer,
169,Goods Shipment,257,Header,0,10,"M_InOut.MovementType IN ('C-', 'C+') and M_InOut.isLogistic = 'N'",,,"e.movementType IN ('C-', 'C+') and e.logistic = 'N' and e.documentType.return=false",,,M_InOut,ShipmentInOut,,org.openbravo.model.materialmgmt.transaction,7831,Project,Y,N,@ACCT_DIMENSION_DISPLAY@,,,2000,C_Project_ID,30,N,Y,,60,,,800001,@Posted@='Y',Search,
169,Goods Shipment,257,Header,0,10,"M_InOut.MovementType IN ('C-', 'C+') and M_InOut.isLogistic = 'N'",,,"e.movementType IN ('C-', 'C+') and e.logistic = 'N' and e.documentType.return=false",,,M_InOut,ShipmentInOut,,org.openbravo.model.materialmgmt.transaction,223BDDFAF9C949CCAEFBE000DC404007,Cost Center,Y,N,@ACCT_DIMENSION_DISPLAY@,,,2010,C_Costcenter_ID,95E2A8B50A254B2AAE6774B8C2F28120,N,Y,,32,,,,@Posted@='Y',OBUISEL_Selector Reference,
169,Goods Shipment,257,Header,0,10,"M_InOut.MovementType IN ('C-', 'C+') and M_InOut.isLogistic = 'N'",,,"e.movementType IN ('C-', 'C+') and e.logistic = 'N' and e.documentType.return=false",,,M_InOut,ShipmentInOut,,org.openbravo.model.materialmgmt.transaction,222FF30F135842B49BDCD7DAA8667FB3,Asset,Y,N,@$Element_AS@='Y',,,2020,A_Asset_ID,95E2A8B50A254B2AAE6774B8C2F28120,N,Y,,32,,,,@Posted@='Y',OBUISEL_Selector Reference,
169,Goods Shipment,257,Header,0,10,"M_InOut.MovementType IN ('C-', 'C+') and M_InOut.isLogistic = 'N'",,,"e.movementType IN ('C-', 'C+') and e.logistic = 'N' and e.documentType.return=false",,,M_InOut,ShipmentInOut,,org.openbravo.model.materialmgmt.transaction,7828,1st Dimension,Y,N,@ACCT_DIMENSION_DISPLAY@,,,2030,User1_ID,95E2A8B50A254B2AAE6774B8C2F28120,N,Y,,32,,,,@Posted@='Y',OBUISEL_Selector Reference,
169,Goods Shipment,257,Header,0,10,"M_InOut.MovementType IN ('C-', 'C+') and M_InOut.isLogistic = 'N'",,,"e.movementType IN ('C-', 'C+') and e.logistic = 'N' and e.documentType.return=false",,,M_InOut,ShipmentInOut,,org.openbravo.model.materialmgmt.transaction,7827,2nd Dimension,Y,N,@ACCT_DIMENSION_DISPLAY@,,,2040,User2_ID,95E2A8B50A254B2AAE6774B8C2F28120,N,Y,,32,,,,@Posted@='Y',OBUISEL_Selector Reference,
