ad_window_id,window_name,ad_tab_id,tab_name,tablevel,tab_seq,whereclause,orderbyclause,filterclause,hqlwhereclause,hqlorderbyclause,hqlfilterclause,tablename,entity_classname,entity_alias,entity_javapackage,ad_field_id,field_name,isdisplayed,isreadonly,displaylogic,displaylogic_server,displaylogicgrid,field_seq,columnname,ad_reference_id,ismandatory,isupdateable,defaultvalue,fieldlength,valuemin,valuemax,ad_val_rule_id,readonlylogic,reference_name,callout_class
183,Purchase Invoice,290,Header,0,10,C_Invoice.IsSOTrx='N' and C_Invoice.IsActive = 'Y',,,e.salesTransaction=false and e.documentStatus <> 'TEMP' and e.active = 'Y',,,C_Invoice,Invoice,,org.openbravo.model.common.invoice,3337,Total Gross Amount,N,Y,,,,190,GrandTotal,12,Y,N,,22,,,,,Amount,
183,Purchase Invoice,290,Header,0,10,C_Invoice.IsSOTrx='N' and C_Invoice.IsActive = 'Y',,,e.salesTransaction=false and e.documentStatus <> 'TEMP' and e.active = 'Y',,,C_Invoice,Invoice,,org.openbravo.model.common.invoice,3343,Total Net Amount,N,Y,,,,200,TotalLines,12,Y,N,,22,,,,,Amount,
183,Purchase Invoice,290,Header,0,10,C_Invoice.IsSOTrx='N' and C_Invoice.IsActive = 'Y',,,e.salesTransaction=false and e.documentStatus <> 'TEMP' and e.active = 'Y',,,C_Invoice,Invoice,,org.openbravo.model.common.invoice,3328,Currency,N,Y,,,,210,C_Currency_ID,19,Y,Y,@C_Currency_ID@,22,,,,,TableDir,
183,Purchase Invoice,290,Header,0,10,C_Invoice.IsSOTrx='N' and C_Invoice.IsActive = 'Y',,,e.salesTransaction=false and e.documentStatus <> 'TEMP' and e.active = 'Y',,,C_Invoice,Invoice,,org.openbravo.model.common.invoice,395D996B2EF6451BBBD304D4233BFC36,Payment Complete,N,Y,@Processed@='Y',,,220,Ispaid,20,Y,N,N,1,,,,,YesNo,
183,Purchase Invoice,290,Header,0,10,C_Invoice.IsSOTrx='N' and C_Invoice.IsActive = 'Y',,,e.salesTransaction=false and e.documentStatus <> 'TEMP' and e.active = 'Y',,,C_Invoice,Invoice,,org.openbravo.model.common.invoice,3324,User/Contact,N,N,,,,295,AD_User_ID,19,N,Y,,22,,,123,@Processed@='Y',TableDir,
183,Purchase Invoice,290,Header,0,10,C_Invoice.IsSOTrx='N' and C_Invoice.IsActive = 'Y',,,e.salesTransaction=false and e.documentStatus <> 'TEMP' and e.active = 'Y',,,C_Invoice,Invoice,,org.openbravo.model.common.invoice,75D3E53684774A14B665838D7CCC33A7,Total Paid,Y,Y,@Processed@='Y' & @Ispaid@='N',,,300,Totalpaid,12,Y,N,0,2,,,,,Amount,
183,Purchase Invoice,290,Header,0,10,C_Invoice.IsSOTrx='N' and C_Invoice.IsActive = 'Y',,,e.salesTransaction=false and e.documentStatus <> 'TEMP' and e.active = 'Y',,,C_Invoice,Invoice,,org.openbravo.model.common.invoice,96765FC7606648C6841BA794FC08F690,Last Calculated on Date,N,Y,@Processed@='Y',,,303,LastCalculatedOnDate,15,N,Y,,10,,,,,Date,
183,Purchase Invoice,290,Header,0,10,C_Invoice.IsSOTrx='N' and C_Invoice.IsActive = 'Y',,,e.salesTransaction=false and e.documentStatus <> 'TEMP' and e.active = 'Y',,,C_Invoice,Invoice,,org.openbravo.model.common.invoice,12C428AA32294335A97B3AAFCF00A7AD,Total Outstanding,Y,Y,@Processed@='Y' & @Ispaid@='N',,,310,OutstandingAmt,12,Y,N,0,10,,,,,Amount,
183,Purchase Invoice,290,Header,0,10,C_Invoice.IsSOTrx='N' and C_Invoice.IsActive = 'Y',,,e.salesTransaction=false and e.documentStatus <> 'TEMP' and e.active = 'Y',,,C_Invoice,Invoice,,org.openbravo.model.common.invoice,1002100234,Tax Date,N,N,,,,310,Taxdate,15,N,Y,,19,,,,,Date,
183,Purchase Invoice,290,Header,0,10,C_Invoice.IsSOTrx='N' and C_Invoice.IsActive = 'Y',,,e.salesTransaction=false and e.documentStatus <> 'TEMP' and e.active = 'Y',,,C_Invoice,Invoice,,org.openbravo.model.common.invoice,3319,Order Date,N,Y,,,,320,DateOrdered,15,N,N,,10,,,,,Date,
183,Purchase Invoice,290,Header,0,10,C_Invoice.IsSOTrx='N' and C_Invoice.IsActive = 'Y',,,e.salesTransaction=false and e.documentStatus <> 'TEMP' and e.active = 'Y',,,C_Invoice,Invoice,,org.openbravo.model.common.invoice,0F5888C3B41142FFAAC11D68CD176C05,Amount Currently Due,Y,Y,@Processed@='Y' & @Ispaid@='N',,,320,DueAmt,12,Y,N,0,10,,,,,Amount,
183,Purchase Invoice,290,Header,0,10,C_Invoice.IsSOTrx='N' and C_Invoice.IsActive = 'Y',,,e.salesTransaction=false and e.documentStatus <> 'TEMP' and e.active = 'Y',,,C_Invoice,Invoice,,org.openbravo.model.common.invoice,8ACBE3091A9E4CF3835A397D1ADC1E16,Days Till Next Due,Y,Y,@Processed@='Y' & @Ispaid@='N',,,330,DaysTillDue,11,Y,Y,0,4,,,,,Integer,
183,Purchase Invoice,290,Header,0,10,C_Invoice.IsSOTrx='N' and C_Invoice.IsActive = 'Y',,,e.salesTransaction=false and e.documentStatus <> 'TEMP' and e.active = 'Y',,,C_Invoice,Invoice,,org.openbravo.model.common.invoice,3322,Company Agent,N,N,,,,330,SalesRep_ID,18,N,Y,,22,,,6F75AF1B05464DD894033D50AEC67310,,Table,
183,Purchase Invoice,290,Header,0,10,C_Invoice.IsSOTrx='N' and C_Invoice.IsActive = 'Y',,,e.salesTransaction=false and e.documentStatus <> 'TEMP' and e.active = 'Y',,,C_Invoice,Invoice,,org.openbravo.model.common.invoice,3355,Print Discount,N,N,,,,332,IsDiscountPrinted,20,Y,Y,,1,,,,,YesNo,
183,Purchase Invoice,290,Header,0,10,C_Invoice.IsSOTrx='N' and C_Invoice.IsActive = 'Y',,,e.salesTransaction=false and e.documentStatus <> 'TEMP' and e.active = 'Y',,,C_Invoice,Invoice,,org.openbravo.model.common.invoice,3329,Document Type,N,Y,,,,334,C_DocType_ID,19,Y,N,0,22,,,,,TableDir,
