ad_window_id,window_name,ad_tab_id,tab_name,tablevel,tab_seq,whereclause,orderbyclause,filterclause,hqlwhereclause,hqlorderbyclause,hqlfilterclause,tablename,ad_field_id,field_name,isdisplayed,isreadonly,displaylogic,displaylogic_server,displaylogicgrid,field_seq,columnname,ad_reference_id,ismandatory,isupdateable,defaultvalue,fieldlength,valuemin,valuemax,ad_val_rule_id,readonlylogic,reference_name,callout_class
143,Sales Order,187,Lines,1,20,,,,,lineNo,,C_OrderLine,1120,Line No.,Y,N,,,,10,Line,11,Y,Y,"@SQL=SELECT COALESCE(MAX(Line),0)+10 AS DefaultValue FROM C_OrderLine WHERE C_Order_ID=@C_Order_ID@",10,,,,@Processed@='Y',Integer,
143,Sales Order,187,Lines,1,20,,,,,lineNo,,C_OrderLine,1127,Product,Y,N,,,,20,M_Product_ID,30,Y,Y,,60,,,,@Processed@='Y',Search,org.openbravo.erpCommon.ad_callouts.SL_Order_Product
143,Sales Order,187,Lines,1,20,,,,,lineNo,,C_OrderLine,3F12E6F426BD4F31BD1F5470F6EF08BF,Operative Quantity,Y,N,@M_Product_Uom_Id@='',@UomManagement@='Y',,22,Aumqty,29,N,Y,,2,,,,@Processed@='Y',Quantity,org.openbravo.erpCommon.ad_callouts.OperativeQuantity_To_BaseQuantity
143,Sales Order,187,Lines,1,20,,,,,lineNo,,C_OrderLine,E2FF7E4864974074AFF50E05037A0176,Alternative UOM,Y,N,@M_Product_Uom_Id@='',@UomManagement@='Y',,25,C_Aum,18,N,Y,,32,,,5ABEE0829BD24BFB9BA454E607825821,@Processed@='Y',Table,org.openbravo.erpCommon.ad_callouts.OperativeQuantity_To_BaseQuantity
143,Sales Order,187,Lines,1,20,,,,,lineNo,,C_OrderLine,1130,Ordered Quantity,Y,N,,,,30,QtyOrdered,29,Y,Y,1,10,,,,@Processed@='Y' | (@IsSOTrx@='Y' & @ISLINKEDTOPRODUCT@='Y' & @PRODUCTTYPE@='S') | @UomManagement@='Y',Quantity,org.openbravo.erpCommon.ad_callouts.SL_Order_Amt
143,Sales Order,187,Lines,1,20,,,,,lineNo,,C_OrderLine,1128,UOM,Y,Y,,,,40,C_UOM_ID,19,Y,Y,,22,,,,@UomManagement@='Y',TableDir,
143,Sales Order,187,Lines,1,20,,,,,lineNo,,C_OrderLine,6570,Attribute Set Value,Y,N,(@ATTRIBUTESET@!''&@ATTRSETVALUETYPE@!'F')|(@M_AttributeSetInstance_ID@!''&@M_AttributeSetInstance_ID@!'0'),,,50,M_AttributeSetInstance_ID,35,N,Y,,22,,,,@Processed@='Y' | @ATTRIBUTESETINSTANCIABLE@='Y',PAttribute,org.openbravo.erpCommon.ad_callouts.SL_Order_Amt
143,Sales Order,187,Lines,1,20,,,,,lineNo,,C_OrderLine,1138,Net Unit Price,Y,N,,,,60,PriceActual,800008,Y,Y,,22,,,,@Processed@='Y' | @GROSSPRICE@='Y',Price,org.openbravo.erpCommon.ad_callouts.SL_Order_Amt
143,Sales Order,187,Lines,1,20,,,,,lineNo,,C_OrderLine,71F61AF7C4FC4710904B117D18F56109,Gross Unit Price,Y,N,@GROSSPRICE@='Y',,,65,Gross_Unit_Price,800008,N,Y,0,2,,,,@Processed@='Y' | @GROSSPRICE@='N',Price,org.openbravo.erpCommon.ad_callouts.SL_Order_Amt
143,Sales Order,187,Lines,1,20,,,,,lineNo,,C_OrderLine,2880,Line Net Amount,Y,N,,,,70,LineNetAmt,12,Y,Y,,22,,,,@Iseditlinenetamt@='N'|@GROSSPRICE@='Y',Amount,org.openbravo.erpCommon.ad_callouts.SL_Order_Amt
143,Sales Order,187,Lines,1,20,,,,,lineNo,,C_OrderLine,453A06D8F77F487A86A1A2238C7F575B,Line Gross Amount,Y,Y,@GROSSPRICE@='Y',,,75,Line_Gross_Amount,12,N,Y,0,2,,,,,Amount,
143,Sales Order,187,Lines,1,20,,,,,lineNo,,C_OrderLine,1141,Tax,Y,N,,,,80,C_Tax_ID,18,Y,Y,,22,,,5BEA56148DC74215A63927481BDC0B63,@Processed@='Y',Table,org.openbravo.erpCommon.ad_callouts.SL_Order_Amt
143,Sales Order,187,Lines,1,20,,,,,lineNo,,C_OrderLine,1137,Net List Price,Y,N,@GROSSPRICE@='N',,,90,PriceList,800008,Y,Y,,22,,,,@Processed@='Y',Price,org.openbravo.erpCommon.ad_callouts.SL_Order_Amt
143,Sales Order,187,Lines,1,20,,,,,lineNo,,C_OrderLine,C4EEC6CC73A96B7BE040007F0100175B,Gross List Price,Y,Y,@GROSSPRICE@='Y',,,95,GrossPriceList,22,N,Y,,12,,,,,Number,
143,Sales Order,187,Lines,1,20,,,,,lineNo,,C_OrderLine,3124,Discount,Y,N,,,,100,Discount,22,N,Y,0,22,,,,@Processed@='Y',Number,org.openbravo.erpCommon.ad_callouts.SL_Order_Amt
143,Sales Order,187,Lines,1,20,,,,,lineNo,,C_OrderLine,CB9E2FD2CC1FDE61E040007F010001E1,Warehouse Rule,Y,N,,,,105,M_Warehouse_Rule_ID,19,N,Y,,32,,,,,TableDir,
143,Sales Order,187,Lines,1,20,,,,,lineNo,,C_OrderLine,1126,Description,Y,N,,,,110,Description,14,N,Y,,2000,,,,,Text,
143,Sales Order,187,Lines,1,20,,,,,lineNo,,C_OrderLine,E03B2279B7F54EE1BDCDCD21D2AFF7F6,Replaced Order Line,Y,Y,@Replacedorderline_id@!'',,,111,Replacedorderline_id,18,N,Y,,32,,,,,Table,
143,Sales Order,187,Lines,1,20,,,,,lineNo,,C_OrderLine,CCCD4467ED5A4D7AE040007F01006A45,Stock Reservation,Y,N,@StockReservations@!'',,,115,Create_Reservation,17,N,Y,,60,,,,@processed@='Y',List,
143,Sales Order,187,Lines,1,20,,,,,lineNo,,C_OrderLine,7E37B8136CC375EFE040007F0100360F,Alternate Taxable Amount,Y,N,@UsesAlternate@='Y',,,120,Taxbaseamt,12,N,Y,,12,,,,@Processed@='Y',Amount,
143,Sales Order,187,Lines,1,20,,,,,lineNo,,C_OrderLine,1133,Invoiced Quantity,N,Y,@OrderType@='SO' | @Processed@='Y',,,130,QtyInvoiced,29,Y,N,,10,,,,,Quantity,
143,Sales Order,187,Lines,1,20,,,,,lineNo,,C_OrderLine,1132,Delivered Quantity,Y,Y,@Processed@='Y' & @IsStocked@ = 'Y',,,140,QtyDelivered,29,Y,N,,10,,,,,Quantity,
143,Sales Order,187,Lines,1,20,,,,,lineNo,,C_OrderLine,1122,Order Date,N,N,@OrderType@='OB' | @OrderType@='SO' | @OrderType@='WP',,,150,DateOrdered,15,Y,Y,@DateOrdered@,10,,,,,Date,
143,Sales Order,187,Lines,1,20,,,,,lineNo,,C_OrderLine,1123,Scheduled Delivery Date,N,N,@OrderType@='OB' | @OrderType@='SO' | @OrderType@='WP',,,160,DatePromised,15,N,Y,@DatePromised@,10,,,,,Date,
143,Sales Order,187,Lines,1,20,,,,,lineNo,,C_OrderLine,1129,Warehouse,N,N,@DirectShip@='N',,,170,M_Warehouse_ID,18,Y,Y,@M_Warehouse_ID@,22,,,,@OrderType@!'SO',Table,
143,Sales Order,187,Lines,1,20,,,,,lineNo,,C_OrderLine,1131,Reserved Quantity,N,Y,@OrderType@='OB' | @OrderType@='SO' | @Processed@='Y',,,180,QtyReserved,29,Y,N,,10,,,,,Quantity,
143,Sales Order,187,Lines,1,20,,,,,lineNo,,C_OrderLine,1135,Shipping Company,N,N,@DeliveryViaRule@='S',,,190,M_Shipper_ID,19,N,Y,@M_Shipper_ID@,22,,,,,TableDir,
143,Sales Order,187,Lines,1,20,,,,,lineNo,,C_OrderLine,1574,Business Partner,N,Y,(@OrderType@='OB' | @OrderType@='SO' | @OrderType@='WP' | @Processed@='Y') & @C_Order_Discount_ID@='',,,200,C_BPartner_ID,30,N,Y,@SQL=SELECT C_BPartner_ID AS DefaultValue FROM C_Order WHERE C_Order_ID=@C_Order_ID@,60,,,,@Posted@='Y',Search,
143,Sales Order,187,Lines,1,20,,,,,lineNo,,C_OrderLine,2114,Direct shipment,N,N,,,,210,DirectShip,20,Y,N,,1,,,,@Processed@='Y',YesNo,
143,Sales Order,187,Lines,1,20,,,,,lineNo,,C_OrderLine,2115,Freight Amount,N,N,@FreightCostRule@='L',,,220,FreightAmt,12,Y,Y,,22,,,,,Amount,
143,Sales Order,187,Lines,1,20,,,,,lineNo,,C_OrderLine,2595,Partner Address,N,N,(@OrderType@='OB' | @OrderType@='SO' | @OrderType@='WP' | @Processed@='Y') & @C_Order_Discount_ID@='',,,230,C_BPartner_Location_ID,19,N,Y,@C_BPartner_Location_ID@,22,,,167,,TableDir,org.openbravo.erpCommon.ad_callouts.SL_Order_Tax
143,Sales Order,187,Lines,1,20,,,,,lineNo,,C_OrderLine,34A18501CC664E9CA1B5F1BC050FB18A,Cancel Discounts and Promotions,Y,N,@IsStocked@ = 'Y',,,240,CANCELPRICEAD,20,N,Y,N,0,,,,,YesNo,org.openbravo.erpCommon.ad_callouts.SL_Order_Amt
143,Sales Order,187,Lines,1,20,,,,,lineNo,,C_OrderLine,800003,Order UOM,N,N,(@HASSECONDUOM@=1 & @UomManagement@!'Y')  | (@UomManagement@='Y' & @M_Product_Uom_Id@!''),,,250,M_Product_Uom_Id,95E2A8B50A254B2AAE6774B8C2F28120,N,Y,,22,,,,@Processed@='Y',OBUISEL_Selector Reference,org.openbravo.erpCommon.ad_callouts.SL_Order_Conversion
143,Sales Order,187,Lines,1,20,,,,,lineNo,,C_OrderLine,800004,Order Quantity,N,N,(@HASSECONDUOM@=1 & @UomManagement@!'Y')  | (@UomManagement@='Y' & @M_Product_Uom_Id@!''),,,260,QuantityOrder,29,N,Y,,10,,,,@Processed@='Y',Quantity,org.openbravo.erpCommon.ad_callouts.SL_Order_Conversion
143,Sales Order,187,Lines,1,20,,,,,lineNo,,C_OrderLine,801510,Base Net Unit Price,N,Y,@GROSSPRICE@='N',,,270,PriceStd,800008,Y,Y,0,12,,,,,Price,
143,Sales Order,187,Lines,1,20,,,,,lineNo,,C_OrderLine,106E1AC516C544848F5AC74EF5232F43,Base Gross Unit Price,N,Y,@GROSSPRICE@='Y',,,270,grosspricestd,800008,Y,Y,0,12,,,,,Price,
143,Sales Order,187,Lines,1,20,,,,,lineNo,,C_OrderLine,8329181A30D547FBB01E0CD7013069E6,Edit Line Net Amount,N,N,,,,280,Iseditlinenetamt,20,N,Y,N,1,,,,@Processed@='Y',YesNo,
143,Sales Order,187,Lines,1,20,,,,,lineNo,,C_OrderLine,BC969C5DF73F4E3D9DFCDC37501CD288,Quotation Line,Y,Y,@Quotationline_ID@ ! '' & @Quotationline_ID@ ! 'null' & @Quotationline_ID@ ! null,,,290,Quotationline_ID,30,N,N,,32,,,,,Search,
143,Sales Order,187,Lines,1,20,,,,,lineNo,,C_OrderLine,CE4E2705AE457709E040007F0100279F,Reservation Status,N,Y,@StockReservations@!'',,,290,SO_Res_Status,17,N,Y,,60,,,,,List,
143,Sales Order,187,Lines,1,20,,,,,lineNo,,C_OrderLine,CE626BBC5EB58638E040007F01001502,Manage Reservation,Y,N,@StockReservations@!'' & @processed@='Y' & @qtyordered@!@qtydelivered@ & @DocStatus@!'CL',,,300,Manage_Reservation,28,N,Y,,1,,,,,Button,
143,Sales Order,187,Lines,1,20,,,,,lineNo,,C_OrderLine,318588F6E35249488A0470C1905F3E0B,Print Description,Y,N,@PRODUCTTYPE@='S',,,1000,Print_Description,20,Y,Y,N,1,,,,,YesNo,
143,Sales Order,187,Lines,1,20,,,,,lineNo,,C_OrderLine,3FBDF73F4DF0435FAD3C99C5BF23D36A,Overdue Return Days,Y,N,@PRODUCTTYPE@='S',,,1010,Overdue_Return_Days,11,N,Y,,12,,,,,Integer,
143,Sales Order,187,Lines,1,20,,,,,lineNo,,C_OrderLine,2053,Organization,Y,N,@ACCT_DIMENSION_DISPLAY@,,,1900,AD_Org_ID,19,Y,Y,@AD_Org_ID@,22,,,53AE60A473D2460D8663D7A1BC5BA732,@Posted@='Y',TableDir,
143,Sales Order,187,Lines,1,20,,,,,lineNo,,C_OrderLine,8805B43A11F842698C397F4BFFF6D104,Project,Y,N,@ACCT_DIMENSION_DISPLAY@,,,2000,C_Project_ID,30,N,Y,,32,,,,@Posted@='Y',Search,
143,Sales Order,187,Lines,1,20,,,,,lineNo,,C_OrderLine,A95DE4439AE24A95AD6C820B688B3981,Cost Center,Y,N,@ACCT_DIMENSION_DISPLAY@,,,2010,C_Costcenter_ID,95E2A8B50A254B2AAE6774B8C2F28120,N,Y,,32,,,,@Posted@='Y',OBUISEL_Selector Reference,
143,Sales Order,187,Lines,1,20,,,,,lineNo,,C_OrderLine,B84046BFFE43473AA6523A84B7534307,Asset,Y,N,@$Element_AS@='Y',,,2020,A_Asset_ID,95E2A8B50A254B2AAE6774B8C2F28120,N,Y,,32,,,,@Posted@='Y',OBUISEL_Selector Reference,
143,Sales Order,187,Lines,1,20,,,,,lineNo,,C_OrderLine,4C130F137CB840559B2B372342B535AA,1st Dimension,Y,N,@ACCT_DIMENSION_DISPLAY@,,,2030,User1_ID,95E2A8B50A254B2AAE6774B8C2F28120,N,Y,,32,,,,@Posted@='Y',OBUISEL_Selector Reference,
143,Sales Order,187,Lines,1,20,,,,,lineNo,,C_OrderLine,C6B5C067950E40588ED89D0384930096,2nd Dimension,Y,N,@ACCT_DIMENSION_DISPLAY@,,,2040,User2_ID,95E2A8B50A254B2AAE6774B8C2F28120,N,Y,,32,,,,@Posted@='Y',OBUISEL_Selector Reference,
143,Sales Order,187,Lines,1,20,,,,,lineNo,,C_OrderLine,8CF90D88C5F445C59FF111C9FCEBF413,Explode,Y,N,@IsStocked@='N' & @isBOM@='Y' & @explode@!'Y' & @Processed@='N',,,2050,Explode,28,N,Y,,1,,,,,Button,
143,Sales Order,187,Lines,1,20,,,,,lineNo,,C_OrderLine,9306A8CBC95647EEA876DC5DC44BA6AA,BOM_Parent_ID,N,N,,,,2060,BOM_Parent_ID,30,N,Y,,32,,,,,Search,
143,Sales Order,187,Lines,1,20,,,,,lineNo,,C_OrderLine,FD42EB7017AA42009DF8E7EE9ECBA325,Select Order Line,Y,N,@LINKEDTOPRODUCT@='Y' & @Processed@='N',,,2070,Relate_Orderline,28,Y,Y,N,1,,,,,Button,
143,Sales Order,187,Lines,1,20,,,,,lineNo,,C_OrderLine,7E37B8136CC275EFE040007F0100360F,C_Order_Discount_ID,N,N,,,,,C_Order_Discount_ID,19,N,Y,,32,,,,,TableDir,
143,Sales Order,187,Lines,1,20,,,,,lineNo,,C_OrderLine,801509,Promotion/Discount,N,Y,,,,,M_Offer_ID,95E2A8B50A254B2AAE6774B8C2F28120,N,Y,,10,,,,,OBUISEL_Selector Reference,
143,Sales Order,187,Lines,1,20,,,,,lineNo,,C_OrderLine,8250,Description Only,N,N,,,,,IsDescription,20,Y,Y,N,1,,,,,YesNo,
143,Sales Order,187,Lines,1,20,,,,,lineNo,,C_OrderLine,5385,Resource Assignment,N,N,,,,,S_ResourceAssignment_ID,33,N,Y,,22,,,,,Assignment,
143,Sales Order,187,Lines,1,20,,,,,lineNo,,C_OrderLine,3115,Price Limit,N,Y,,,,,PriceLimit,800008,Y,Y,,22,,,,,Price,
143,Sales Order,187,Lines,1,20,,,,,lineNo,,C_OrderLine,1136,Currency,N,Y,,,,,C_Currency_ID,19,Y,N,@C_Currency_ID@,22,,,,,TableDir,
143,Sales Order,187,Lines,1,20,,,,,lineNo,,C_OrderLine,1125,Invoice Date,N,Y,,,,,DateInvoiced,15,N,N,,10,,,,,Date,
143,Sales Order,187,Lines,1,20,,,,,lineNo,,C_OrderLine,1124,Date Delivered,N,Y,,,,,DateDelivered,15,N,N,,10,,,,,Date,
143,Sales Order,187,Lines,1,20,,,,,lineNo,,C_OrderLine,1119,Sales Order,N,Y,,,,,C_Order_ID,30,Y,N,,60,,,,,Search,
143,Sales Order,187,Lines,1,20,,,,,lineNo,,C_OrderLine,1118,Active,N,N,,,,,IsActive,20,Y,Y,,1,,,,,YesNo,
143,Sales Order,187,Lines,1,20,,,,,lineNo,,C_OrderLine,1117,Client,N,N,,,,,AD_Client_ID,19,Y,N,@AD_Client_ID@,22,,,,@Processed@='Y',TableDir,
143,Sales Order,187,Lines,1,20,,,,,lineNo,,C_OrderLine,1116,Sales Order Line,N,N,,,,,C_OrderLine_ID,13,Y,N,,32,,,,,ID,
143,Sales Order,25C70617A7964B479BDA71197E7E88E9,Line Tax,2,27,,C_OrderLineTax.Line,,,lineNo,,C_OrderLineTax,7E5649D8625C0D79E040007F01001E28,Line No.,Y,N,,,,10,Line,11,N,Y,"@SQL=SELECT COALESCE(MAX(LINE),0)+10 AS DefaultValue FROM C_ORDERLINETAX WHERE C_ORDERLINE_ID=@C_OrderLine_ID@",12,,,,,Integer,
143,Sales Order,25C70617A7964B479BDA71197E7E88E9,Line Tax,2,27,,C_OrderLineTax.Line,,,lineNo,,C_OrderLineTax,7E5649D8625A0D79E040007F01001E28,Tax,Y,N,,,,20,C_Tax_ID,19,Y,Y,,32,,,,,TableDir,
143,Sales Order,25C70617A7964B479BDA71197E7E88E9,Line Tax,2,27,,C_OrderLineTax.Line,,,lineNo,,C_OrderLineTax,7E5649D8625E0D79E040007F01001E28,Taxable Amount,Y,N,,,,30,Taxbaseamt,12,Y,Y,0,12,,,,,Amount,
143,Sales Order,25C70617A7964B479BDA71197E7E88E9,Line Tax,2,27,,C_OrderLineTax.Line,,,lineNo,,C_OrderLineTax,7E5649D8625D0D79E040007F01001E28,Tax Amount,Y,N,,,,40,Taxamt,12,Y,Y,0,12,,,,,Amount,
143,Sales Order,25C70617A7964B479BDA71197E7E88E9,Line Tax,2,27,,C_OrderLineTax.Line,,,lineNo,,C_OrderLineTax,7E5649D862570D79E040007F01001E28,Organization,N,N,,,,,AD_Org_ID,19,Y,N,@AD_ORG_ID@,32,,,104,,TableDir,
143,Sales Order,25C70617A7964B479BDA71197E7E88E9,Line Tax,2,27,,C_OrderLineTax.Line,,,lineNo,,C_OrderLineTax,7E5649D862560D79E040007F01001E28,Client,N,N,,,,,AD_Client_ID,19,Y,N,@AD_CLIENT_ID@,32,,,103,,TableDir,
143,Sales Order,25C70617A7964B479BDA71197E7E88E9,Line Tax,2,27,,C_OrderLineTax.Line,,,lineNo,,C_OrderLineTax,7E5649D8625B0D79E040007F01001E28,Active,N,N,,,,,Isactive,20,Y,Y,Y,1,,,,,YesNo,
143,Sales Order,25C70617A7964B479BDA71197E7E88E9,Line Tax,2,27,,C_OrderLineTax.Line,,,lineNo,,C_OrderLineTax,7E5649D862590D79E040007F01001E28,Order Line Tax,N,N,,,,,C_Orderlinetax_ID,13,Y,N,,32,,,,,ID,
143,Sales Order,25C70617A7964B479BDA71197E7E88E9,Line Tax,2,27,,C_OrderLineTax.Line,,,lineNo,,C_OrderLineTax,7E5649D862580D79E040007F01001E28,Sales Order Line,N,N,,,,,C_Orderline_ID,30,Y,N,,32,,,,,Search,
143,Sales Order,38D83B9AB72D42F1BFED48911E49F6CD,Reserved Stock,2,28,,,,,,,M_SOL_Reserved_Stock_V,CEF17EDBFBC9D7E2E040007F01002238,Stock Reservation,Y,N,,,,10,M_Reservation_ID,95E2A8B50A254B2AAE6774B8C2F28120,Y,Y,,32,,,,,OBUISEL_Selector Reference,
143,Sales Order,38D83B9AB72D42F1BFED48911E49F6CD,Reserved Stock,2,28,,,,,,,M_Reservation_Stock,1DF093BB951F4CAEA844FF08843CD8D8,Storage Bin,Y,N,,,,20,M_Locator_ID,30,N,Y,,32,,,,,Search,
143,Sales Order,38D83B9AB72D42F1BFED48911E49F6CD,Reserved Stock,2,28,,,,,,,M_Reservation_Stock,A8C62159988343A9A1A4CB90153C5D8B,Attribute Set Value,Y,N,,,,30,M_Attributesetinstance_ID,35,N,Y,,32,,,,,PAttribute,
143,Sales Order,38D83B9AB72D42F1BFED48911E49F6CD,Reserved Stock,2,28,,,,,,,M_Reservation_Stock,E28A115E25D44BB181D8D34CB55E0A1B,Purchase Order Line,Y,N,,,,40,C_Orderline_ID,30,N,Y,,32,,,,,Search,
143,Sales Order,38D83B9AB72D42F1BFED48911E49F6CD,Reserved Stock,2,28,,,,,,,C_OrderLine,5F27F456BE1C41A186ABF8305E3752DF,Vendor,Y,N,,,,42,C_BPartner_ID,30,N,Y,@SQL=SELECT C_BPartner_ID AS DefaultValue FROM C_Order WHERE C_Order_ID=@C_Order_ID@,60,,,,@Posted@='Y',Search,
143,Sales Order,38D83B9AB72D42F1BFED48911E49F6CD,Reserved Stock,2,28,,,,,,,M_Reservation_Stock,FF55A405367C423DA033A369C56945D1,Quantity,Y,N,,,,50,Quantity,29,Y,Y,,12,,,,,Quantity,
143,Sales Order,38D83B9AB72D42F1BFED48911E49F6CD,Reserved Stock,2,28,,,,,,,M_Reservation_Stock,C7BAD3284E1340D78D81FA9F11295425,Released,Y,N,,,,60,ReleasedQty,29,N,Y,,12,,,,,Quantity,
143,Sales Order,38D83B9AB72D42F1BFED48911E49F6CD,Reserved Stock,2,28,,,,,,,M_SOL_Reserved_Stock_V,CEF17EDBFBC7D7E2E040007F01002238,Active,N,N,,,,,Isactive,20,Y,Y,,1,,,,,YesNo,
143,Sales Order,38D83B9AB72D42F1BFED48911E49F6CD,Reserved Stock,2,28,,,,,,,M_SOL_Reserved_Stock_V,CEF17EDBFBC4D7E2E040007F01002238,M_Sol_Reserved_Stock_V_ID,N,N,,,,,M_Sol_Reserved_Stock_V_ID,13,Y,N,,32,,,,,ID,
143,Sales Order,38D83B9AB72D42F1BFED48911E49F6CD,Reserved Stock,2,28,,,,,,,M_SOL_Reserved_Stock_V,CEF17EDBFBC5D7E2E040007F01002238,Client,N,N,,,,,AD_Client_ID,19,Y,N,@AD_CLIENT_ID@,32,,,,,TableDir,
143,Sales Order,38D83B9AB72D42F1BFED48911E49F6CD,Reserved Stock,2,28,,,,,,,M_SOL_Reserved_Stock_V,CEF17EDBFBC6D7E2E040007F01002238,Organization,N,N,,,,,AD_Org_ID,19,Y,N,@AD_ORG_ID@,32,,,,,TableDir,
143,Sales Order,38D83B9AB72D42F1BFED48911E49F6CD,Reserved Stock,2,28,,,,,,,M_SOL_Reserved_Stock_V,CEF17EDBFBC8D7E2E040007F01002238,Reservation Stock,N,N,,,,,M_Reservation_Stock_ID,95E2A8B50A254B2AAE6774B8C2F28120,Y,N,,32,,,,,OBUISEL_Selector Reference,
143,Sales Order,38D83B9AB72D42F1BFED48911E49F6CD,Reserved Stock,2,28,,,,,,,M_SOL_Reserved_Stock_V,CEF17EDBFBCAD7E2E040007F01002238,Sales Order Line,N,N,,,,,C_Orderline_ID,95E2A8B50A254B2AAE6774B8C2F28120,N,Y,,32,,,,,OBUISEL_Selector Reference,
143,Sales Order,673F978C60704C4289893EE1691784F1,Related Products,2,29,,,,,,,C_Orderline_Servicerelation,7308700EE4574649BC60680E9988656A,Organization,N,N,,,,10,AD_Org_ID,19,Y,N,@AD_ORG_ID@,32,,,,,TableDir,
143,Sales Order,652123A308954FE8AA072DE90EE7C988,Related Services,2,29,,,,,,,C_Orderline_Productrelation,7BB7E7D9C47742F3B1A28F422DA288D4,Document No.,Y,Y,,,,10,documentNo,10,N,Y,,60,,,,,String,
143,Sales Order,652123A308954FE8AA072DE90EE7C988,Related Services,2,29,,,,,,,C_Orderline_Productrelation,EB702A9F37A143C1B4762936DABCEAED,Line No.,Y,Y,,,,20,lineNo,11,N,Y,,10,,,,,Integer,
143,Sales Order,673F978C60704C4289893EE1691784F1,Related Products,2,29,,,,,,,C_Orderline_Servicerelation,FFD194D926554AE9A7C401912E6E4060,Active,N,N,,,,20,Isactive,20,Y,Y,Y,1,,,,,YesNo,
143,Sales Order,673F978C60704C4289893EE1691784F1,Related Products,2,29,,,,,,,C_Orderline_Servicerelation,B3CFC93DDA754C2BB26CFEA363D72ED8,Sales Order Line,N,N,,,,30,C_Orderline_ID,95E2A8B50A254B2AAE6774B8C2F28120,Y,N,,32,,,,,OBUISEL_Selector Reference,
143,Sales Order,652123A308954FE8AA072DE90EE7C988,Related Services,2,29,,,,,,,C_Orderline_Productrelation,4F3595632F7248D98431E5E3CAA3A71E,Product,Y,Y,,,,30,product,95E2A8B50A254B2AAE6774B8C2F28120,Y,N,,32,,,,,OBUISEL_Selector Reference,
143,Sales Order,673F978C60704C4289893EE1691784F1,Related Products,2,29,,,,,,,C_Orderline_Servicerelation,11AA820A88E94C78A1A7C4725B89B92F,Sales Order Line,N,N,,,,40,C_Orderline_Related_ID,95E2A8B50A254B2AAE6774B8C2F28120,Y,Y,,32,,,,,OBUISEL_Selector Reference,
143,Sales Order,652123A308954FE8AA072DE90EE7C988,Related Services,2,29,,,,,,,C_Orderline_Productrelation,C12DA55CA1E047FFA3EF69E04B4898F9,Attribute Set Value,Y,Y,,,,40,attributeSetValue,35,N,Y,,22,,,,,PAttribute,
143,Sales Order,673F978C60704C4289893EE1691784F1,Related Products,2,29,,,,,,,C_Order,6FF9502C5975479FB61FC9444B9FCEE6,Document No.,Y,Y,,,,50,DocumentNo,10,Y,Y,,30,,,,@Processed@='Y' | @DocStatus@='TMP',String,
143,Sales Order,652123A308954FE8AA072DE90EE7C988,Related Services,2,29,,,,,,,C_Orderline_Productrelation,F927FB68E7984ADA98590F48FD1117D3,Amount,N,Y,,,,50,amount,12,Y,N,,22,,,,,Amount,
143,Sales Order,673F978C60704C4289893EE1691784F1,Related Products,2,29,,,,,,,C_OrderLine,6E779E4B6DED48D397D31CFAF7EB8BB1,Line No.,Y,Y,,,,60,Line,11,Y,Y,"@SQL=SELECT COALESCE(MAX(Line),0)+10 AS DefaultValue FROM C_OrderLine WHERE C_Order_ID=@C_Order_ID@",10,,,,@Processed@='Y',Integer,
143,Sales Order,652123A308954FE8AA072DE90EE7C988,Related Services,2,29,,,,,,,C_Orderline_Productrelation,19F5F337926A45CC88DE2CF6AC253D49,Quantity,N,Y,,,,60,quantity,29,Y,Y,,12,,,,,Quantity,
143,Sales Order,673F978C60704C4289893EE1691784F1,Related Products,2,29,,,,,,,C_OrderLine,54DB32FEEC9B4DED80CB488660F53506,Product,Y,Y,,,,70,M_Product_ID,30,Y,Y,,60,,,,@Processed@='Y',Search,org.openbravo.erpCommon.ad_callouts.SL_Order_Product
143,Sales Order,673F978C60704C4289893EE1691784F1,Related Products,2,29,,,,,,,C_OrderLine,8B1D408F5AFB471DA529A49583FD6D5B,Attribute Set Value,Y,Y,,,,80,M_AttributeSetInstance_ID,35,N,Y,,22,,,,@Processed@='Y' | @ATTRIBUTESETINSTANCIABLE@='Y',PAttribute,org.openbravo.erpCommon.ad_callouts.SL_Order_Amt
143,Sales Order,673F978C60704C4289893EE1691784F1,Related Products,2,29,,,,,,,C_Orderline_Servicerelation,A1933216F1C24E3C9EDA4959C0560414,Amount,N,Y,,,,90,Amount,12,Y,Y,0,22,,,,,Amount,
143,Sales Order,673F978C60704C4289893EE1691784F1,Related Products,2,29,,,,,,,C_Orderline_Servicerelation,D4598EE66C13445EB86661CD4903D8B0,Quantity,N,Y,,,,100,Quantity,22,Y,Y,0,12,,,,,Number,
143,Sales Order,673F978C60704C4289893EE1691784F1,Related Products,2,29,,,,,,,C_Orderline_Servicerelation,EFB9A3D75EBB4F82B48B502BBB8CFDCB,Client,N,N,,,,,AD_Client_ID,19,Y,N,@AD_CLIENT_ID@,32,,,,,TableDir,
143,Sales Order,673F978C60704C4289893EE1691784F1,Related Products,2,29,,,,,,,C_Orderline_Servicerelation,03FDDD3ADE8D485595FA2ED09C5AF2D1,C_Orderline_Servicerelation_ID,N,N,,,,,C_Orderline_Servicerelation_ID,13,Y,N,,32,,,,,ID,
